,std,mean,median,max,min
MLLT10 (8028),1499.421342287648,989.1152,367.0,9588.0,1.0
MLLT11 (10962),1749.0771882910142,2709.9264,2379.0,8624.0,39.0
MLLT3 (4300),1673.7714916611035,1675.1792,1103.0,9108.0,6.0
MLLT6 (4302),1998.116610490476,3341.5408,3039.0,8640.0,36.0
MLST8 (64223),796.7875928810831,9109.3728,9254.0,10421.0,2817.0
MLX (6945),1761.8237021176635,6801.2896,7409.0,9705.0,56.0
MLXIPL (51085),1908.235381754433,3931.216,3896.0,9267.0,16.0
MMAB (326625),1607.5160181328974,6611.1872,7032.0,9071.0,496.0
MMACHC (25974),1741.539612725564,6526.792,6906.0,9798.0,216.0
MMEL1 (79258),1748.4142388681587,4125.7696,4063.0,8703.0,20.0
MMGT1 (93380),1223.9008682003903,8586.44501718213,9717.0,,
MMP10 (4319),1879.8730136027261,4647.4128,4815.0,9550.0,236.0
MMP11 (4320),1814.7342746076895,3510.112,3314.0,8531.0,100.0
MMP17 (4326),1636.7050164575887,6666.44,7049.0,9282.0,369.0
MMP19 (4327),1562.8887529712738,5975.2016,6267.0,9127.0,175.0
MMP21 (118856),1492.700565930155,1527.9648,1018.0,9728.0,8.0
MMP23B (8510),1974.9980660529318,3277.5408,3174.0,8746.0,4.0
MMP24 (10893),1776.6973575551888,5474.7264,5676.0,9292.0,677.0
MMP25 (64386),1554.851799586354,6299.7536,6551.0,9456.0,132.0
MMP28 (79148),1965.9869700483773,4721.4432,4783.0,9242.0,127.0
MMP7 (4316),1602.0419657616771,3508.9616,3356.0,8664.0,77.0
MMS19 (64210),507.2430749321933,9688.6208,9782.0,10413.0,2183.0
MMS22L (253714),171.8883599301802,10379.9376,10431.0,10559.0,9461.0
MNAT1 (4331),336.6466537362207,9749.5456,9782.0,10460.0,8155.0
MND1 (84057),1653.731593177017,1924.2272,1480.0,8988.0,21.0
MNT (4335),2603.7942208616078,2990.6648,2385.0,9962.0,1.0
MOB1A (55233),1571.4796426037306,2360.1712,2097.0,8421.0,34.0
MOB2 (81532),2182.410119454507,4084.4176,4159.0,9437.0,8.0
MOB3C (148932),1793.7962160264385,4713.2208,4799.0,8581.0,165.0
MOB4 (25843),717.916160354004,8980.2128,9106.0,10135.0,904.0
MOCS1 (4337),1817.8547840327535,3787.5616,3673.0,8667.0,103.0
MOCS2 (4338),1762.9119597154283,2056.7392,1493.0,8710.0,5.0
MOCS3 (27304),405.3553892099357,9476.7864,9526.0,10536.5,5525.0
MOG (4340),888.5055092480308,8633.5728,8796.0,10089.0,1160.0
MOGAT3 (346606),1674.1538741229926,4105.8176,4231.0,8926.0,367.0
MOGS (7841),1339.757685722042,7326.5648,7645.0,9522.0,1101.0
MOK (5891),954.2699526675367,7970.008,8208.0,9772.0,1875.0
MON2 (23041),2852.5213888346175,5274.3648,5706.0,9705.0,16.0
MORC2 (22880),2248.403673169717,4862.2064,5025.0,9187.0,46.0
MORF4L1 (10933),2549.1918771038613,4262.1824,4189.0,9083.0,12.0
MORN1 (79906),1864.4277100796428,4514.4864,4518.0,8626.0,60.0
MORN4 (118812),1840.7506062125294,4155.5648,4137.0,9129.0,80.0
MORN5 (254956),1677.492400614068,2834.8192,2575.0,8695.0,25.0
MOSMO (730094),2082.987983989863,4277.9504,4358.0,8975.0,43.0
MPC1 (51660),1286.259555309752,837.3696,341.0,8620.0,2.0
MPC2 (25874),2127.5182802577206,5201.5776,5577.0,9600.0,12.0
MPDU1 (9526),2002.3740081661786,5370.2032,5459.0,9668.0,212.0
MPEG1 (219972),1887.5428695420337,3344.024,3173.0,8451.0,91.0
MPG (4350),1827.62797903282,3797.952,3710.0,8272.0,110.0
MPHOSPH10 (10199),308.33668993321953,9583.208,9618.0,10353.0,7613.0
MPHOSPH6 (10200),1691.6408146439453,6845.792,7318.0,9852.0,523.0
MPHOSPH8 (54737),2442.4784474780677,3935.1056,3722.0,9247.0,13.0
MPI (4351),2492.340662913129,3361.2576,2662.0,9915.0,46.0
MPL (4352),1561.2298255385983,2875.2424,2631.0,10523.5,105.0
MPLKIP (136647),1929.3840424794537,4256.6352,4189.0,8689.0,177.0
MPND (84954),1743.4512566598235,5965.3568,6206.0,9296.0,260.0
MPO (4353),1530.8591395164435,5150.1552,5246.0,8827.0,29.0
MPP1 (4354),1298.4643915934003,1375.3367697594501,,,
MPP2 (4355),1871.8127286204785,4455.16,4579.0,8836.0,94.0
MPP3 (4356),1402.6183857928365,7080.3376,7490.0,9392.0,741.0
MPP4 (58538),1645.613997255767,2646.7008,2382.0,8913.0,63.0
MPP6 (51678),1435.2750049184267,1566.48,1164.0,8306.0,20.0
MPPE1 (65258),1842.3395345884785,5511.9712,5818.0,9038.0,307.0
MPPED1 (758),1915.458839503154,4574.0384,4702.0,9110.0,108.0
MPRIP (23164),2513.6656192399014,3872.5872,3643.0,9316.0,26.0
MPV17 (4358),1889.2339371412304,4405.6592,4322.0,8765.0,198.0
MPV17L (255027),1535.0056914652691,6354.0976,6708.0,9059.0,416.0
MPV17L2 (84769),2050.8668033572585,5474.2544,5695.0,9665.0,329.0
MPZL1 (9019),1692.7395196453679,6304.5936,6762.0,9101.0,432.0
MRE11 (4361),1041.3759800354874,8482.136,8744.0,10140.0,2111.0
MRGBP (55257),613.5879406785582,9375.5944,9469.0,10469.0,2228.0
MRGPRD (116512),1653.8623333168039,2266.032,1831.0,8728.0,32.0
MRGPRE (116534),1632.8487840785094,6156.176,6465.0,9095.0,391.0
MRGPRX1 (259249),1822.8684527090954,5908.1056,6180.0,9038.0,496.0
MRGPRX3 (117195),1843.5226799659172,5377.3024,5573.0,8871.0,389.0
MRI1 (84245),1874.2477358033816,4431.9296,4551.0,8816.0,72.0
MRM1 (79922),1809.0976492404106,4823.6,4925.0,9173.0,108.0
MRM2 (29960),1343.9296907967798,7905.0736,8280.0,10046.0,1767.0
MRM3 (55178),1963.233416144567,6468.1856,6864.0,9597.0,622.0
MRNIP (51149),1814.7200935215242,3187.5424,2901.0,9085.0,44.0
MROH1 (727957),1823.8943205342034,4510.7152,4619.0,9019.0,179.0
MROH6 (642475),1855.6950243672957,2875.224,2509.0,8743.0,47.0
MROH7 (374977),1891.0072125274323,4952.5376,5093.0,9533.0,139.0
MRPL1 (65008),1121.1253139248427,7832.9104,8111.0,9746.0,2186.0
MRPL10 (124995),396.7654355939429,9587.6744,9606.0,10444.5,7788.0
MRPL11 (65003),2373.860913037273,4142.7664,4206.0,9009.0,10.0
MRPL12 (6182),465.4275378782229,9281.2688,9327.0,10336.0,6854.0
MRPL13 (28998),852.1860995081249,8619.8832,8816.0,10048.0,2030.0
MRPL14 (64928),756.4446219905734,8947.0144,9103.0,10273.0,3668.0
MRPL15 (29088),742.7091839426927,9028.1232,9176.0,10459.0,4808.0
MRPL16 (54948),580.1628829641128,9216.528,9308.0,10434.0,3446.0
MRPL17 (63875),1470.071149943919,8264.72,8730.0,10240.0,1080.0
MRPL18 (29074),736.9476443220339,9064.2736,9207.0,10415.0,4454.0
MRPL19 (9801),1031.8759926439184,8235.2528,8498.0,9852.0,1999.0
MRPL2 (51069),746.5953960479532,8723.9392,8899.0,10070.0,3203.0
MRPL20 (55052),1197.3260572604572,8367.1136,8668.0,10098.0,1380.0
MRPL21 (219927),363.31826140522145,9898.128,9969.0,10526.0,8242.0
MRPL22 (29093),1254.6990085990694,7836.872,8159.0,9519.0,1677.0
MRPL23 (6150),1876.4991651695586,7697.1136,8310.0,10104.0,482.0
MRPL24 (79590),1118.1459069507741,8006.88,8292.0,9860.0,1762.0
MRPL27 (51264),370.0405034171675,9329.3712,9360.0,10233.0,7205.0
MRPL28 (10573),719.0594986330124,8667.0976,8803.0,10037.0,4091.0
MRPL3 (11222),822.3614992328573,8496.5296,8659.0,10018.0,3048.0
MRPL30 (51263),1677.4414500462701,7080.224,7615.0,9335.0,1235.0
MRPL32 (64983),799.9091305667804,8663.6656,8839.0,10074.0,3124.0
MRPL33 (9553),502.6406585021621,9699.4848,9765.0,10527.5,5273.0
MRPL34 (64981),639.7763597960197,8936.2848,9042.0,10162.0,4498.0
MRPL35 (51318),580.3661154955419,8900.8288,9013.0,10244.0,5188.0
MRPL36 (64979),933.9726659180402,8557.9952,8789.0,10120.0,3508.0
MRPL37 (51253),1310.2301789693486,7850.2464,8251.0,9798.0,1401.0
MRPL38 (64978),524.640258472657,9167.5152,9231.0,10205.0,6274.0
MRPL39 (54148),561.120947851663,9269.4848,9331.0,10322.0,6095.0
MRPL4 (51073),430.9957179095986,9470.8424,9511.0,10444.5,6965.0
MRPL40 (64976),1572.318460162963,7920.1248,8431.0,9999.0,75.0
MRPL41 (64975),615.9434837627098,9126.9416,9205.0,10444.5,6005.0
MRPL42 (28977),2169.393937648875,4561.3952,4754.0,8737.0,14.0
MRPL43 (84545),535.4853403724944,9429.5976,9474.0,10480.0,3181.0
MRPL44 (65080),1209.51626948704,7807.904,8103.0,9581.0,447.0
MRPL45 (84311),479.67550636889564,9136.256,9183.0,10105.0,4095.0
MRPL46 (26589),1462.3724172709467,7870.488,8281.0,10246.0,1509.0
MRPL47 (57129),2057.994791112493,6917.6032,7570.0,9798.0,188.0
MRPL48 (51642),2058.6572834975314,6981.08,7681.0,10111.0,369.0
MRPL49 (740),548.673868999679,9346.7504,9420.0,10348.0,1919.0
MRPL50 (54534),832.394756042576,8488.8992,8651.0,9861.0,570.0
MRPL51 (51258),1210.4337523849956,7943.5088,8274.0,9954.0,1217.0
MRPL52 (122704),2340.570460398983,3805.8672,3585.0,8724.0,28.0
MRPL53 (116540),438.2161757245694,9361.88,9405.0,10435.0,6371.0
MRPL54 (116541),666.2473031724896,8689.2976,8851.0,9978.0,4818.0
MRPL55 (128308),614.1718905097397,8990.4112,9094.0,10048.0,4100.0
MRPL57 (78988),540.7722343390527,9560.7952,9642.0,10505.5,5275.0
MRPL58 (3396),1898.3221288568736,6637.4496,7115.0,9856.0,222.0
MRPL9 (65005),799.5345381388618,8531.3856,8694.0,10163.0,3263.0
MRPS10 (55173),961.9679022765034,8470.6224,8742.0,9980.0,2703.0
MRPS11 (64963),611.4732969755119,9368.2384,9443.0,10489.5,4844.0
MRPS12 (6183),627.3684367137188,9024.592,9107.0,10127.0,4506.0
MRPS14 (63931),583.3521867663892,9123.3536,9200.0,10355.0,6459.0
MRPS15 (64960),1861.3009905164279,6494.6432,7033.0,9117.0,16.0
MRPS16 (51021),466.04176617607226,9199.392,9247.0,10319.0,6193.0
MRPS17 (51373),2363.0910232129745,5556.9408,6186.0,9844.0,11.0
MRPS18A (55168),1012.8850972928512,8327.2384,8618.0,9843.0,3828.0
MRPS18B (28973),793.1433239155423,8776.1728,8927.0,10319.0,2872.0
MRPS18C (51023),2105.1442861287474,6870.9696,7655.0,9900.0,436.0
MRPS2 (51116),1098.4396647342714,8036.7376,8322.0,10072.0,1675.0
MRPS21 (54460),344.04606598982775,9566.5824,9576.0,10295.0,6608.0
MRPS22 (56945),644.5734165779522,8900.392,9039.0,10272.0,3910.0
MRPS23 (51649),474.3132247408906,9530.4904,9580.0,10481.0,5524.0
MRPS24 (64951),680.9857718232012,9008.5192,9146.0,10444.5,4386.0
MRPS25 (64432),1103.586368950493,8439.5408,8712.0,10291.0,669.0
MRPS26 (64949),871.9606926773471,8560.6864,8759.0,10184.0,4141.0
MRPS27 (23107),522.316185490782,8911.1584,8998.0,10151.0,4324.0
MRPS28 (28957),1008.7250545398435,8124.7008,8389.0,9667.0,2558.0
MRPS30 (10884),1687.944229100549,7428.5648,8002.0,9932.0,555.0
MRPS31 (10240),1086.6032835683584,8458.4928,8720.0,10098.0,2856.0
MRPS33 (51650),2184.218918295743,3395.0928,3078.0,8974.0,21.0
MRPS34 (65993),752.4497293030313,8960.768,9083.0,10259.0,447.0
MRPS35 (60488),871.8979331379657,8627.4352,8814.0,10010.0,3502.0
MRPS36 (92259),1503.142519216632,6645.304,6973.0,9425.0,1202.0
MRPS5 (64969),595.113458684722,9146.5232,9240.0,10246.0,4943.0
MRPS6 (64968),649.7347367333447,9149.5552,9238.0,10252.0,5635.0
MRPS7 (51081),713.3798798389076,8775.4976,8920.0,10176.0,2100.0
MRPS9 (64965),828.4862851502439,8626.3088,8830.0,10129.0,3998.0
MRS2 (57380),1896.28609765618,3051.6816,2809.0,9473.0,4.0
MRTFA (57591),1769.0059895943011,6099.4112,6384.0,9774.0,180.0
MRTO4 (51154),443.59579906567865,9670.432,9753.0,10535.0,7518.0
MS4A10 (341116),1850.0003373208285,4205.0176,4197.0,8482.0,106.0
MS4A13 (503497),1686.2549146388246,2580.5328,2344.0,8674.0,57.0
MS4A15 (219995),1892.9989983851497,4323.8112,4267.0,8902.0,160.0
MS4A2 (2206),1789.9362387254369,3092.4544,2814.0,8764.0,158.0
MS4A5 (64232),1887.6336106936942,4390.2608,4438.0,8906.0,96.0
MS4A6A (64231),1524.8508941936182,5916.4704,6238.0,9141.0,817.0
MS4A8 (83661),1874.045624601274,5696.9424,6080.0,9148.0,401.0
MSANTD2 (79684),2121.3596193515573,3797.24,3740.0,9393.0,16.0
MSC (9242),1940.5602209380618,2976.5216,2731.0,8495.0,24.0
MSGN1 (343930),1550.150208647288,1847.0224,1366.0,8717.0,9.0
MSH2 (4436),1629.3114751455676,5793.3072,6027.0,8952.0,1153.0
MSH5 (4439),1756.8986416804075,3634.7936,3531.0,8572.0,98.0
MSH6 (2956),1590.1290030766813,1795.9808,1332.0,9125.0,22.0
MSI1 (4440),1859.9087293818395,4200.0272,4146.0,9388.0,186.0
MSI2 (124540),2124.5852278745056,4604.9168,4661.0,10010.0,21.0
MSL1 (339287),1862.1417917355825,7313.3328,7978.0,9520.0,13.0
MSL2 (55167),2205.044896469492,3395.0784,3178.0,8760.0,8.0
MSL3 (10943),2130.1627548366905,5077.644329896907,8165.0,,
MSMO1 (6307),1304.6725752365453,673.2944,231.0,9174.0,2.0
MSN (4478),2088.02825597558,2813.1821305841922,6494.0,,
MSRB1 (51734),1079.9017327017805,7841.9056,8101.0,9543.0,1658.0
MSRB2 (22921),1584.3406702700636,2599.0656,2271.0,8765.0,66.0
MSS51 (118490),1856.9134406223955,5019.4912,5246.0,9314.0,271.0
MST1 (4485),560.711327415728,9064.696,9145.0,10298.0,2732.0
MST1R (4486),1869.8327576770203,3277.2592,3016.0,8781.0,19.0
MSTN (2660),1575.1351596413756,3956.2256,3974.0,8525.0,218.0
MSTO1 (55154),891.9314612135644,9251.8528,9498.0,10545.0,3981.0
MSX2 (4488),1141.8289735354979,746.7984,335.0,9458.0,3.0
MT1A (4489),1788.4337449101472,4707.4016,4845.0,9065.0,523.0
MT1B (4490),1877.3790859996066,4075.3344,4055.0,9464.0,103.0
MT1F (4494),1902.6187475889444,4129.1936,4103.0,8796.0,112.0
MT1G (4495),1720.4929971496615,6211.6304,6667.0,9716.0,443.0
MT1H (4496),1639.0317343449283,5187.8096,5242.0,8935.0,673.0
MT1HL1 (645745),1876.838731119637,3159.6112,2849.0,8552.0,44.0
MT1X (4501),1608.7039653055324,5402.2448,5621.0,9665.0,685.0
MT2A (4502),1059.9838203482163,8052.2352,8293.0,10420.0,2219.0
MTA2 (9219),2463.6011882680805,5294.8528,5650.0,9650.0,77.0
MTA3 (57504),1344.702226932769,1567.6192,1202.0,8702.0,5.0
MTAP (4507),1634.1156560016625,1960.3376,1483.0,8567.0,16.0
MTBP (27085),180.37399827182438,10271.5632,10310.0,10538.5,8899.0
MTCH1 (23787),1924.4106109397328,4715.5776,4921.0,9066.0,149.0
MTCH2 (23788),2249.817787388855,5702.8848,5954.0,9929.0,238.0
MTDH (92140),1814.0815259462534,2341.5536,1887.0,10256.0,29.0
MTERF2 (80298),1722.509290284946,3925.2032,3872.0,8595.0,77.0
MTERF3 (51001),1793.899031975623,6598.216,6967.0,9437.0,771.0
MTERF4 (130916),1447.0690489488195,7559.6432,8000.0,9806.0,792.0
MTF1 (4520),2732.6526609355146,4404.1216,4337.0,9940.0,39.0
MTF2 (22823),2145.465471520616,3535.984,3303.0,9638.0,16.0
MTFMT (123263),2290.4995286237545,3732.2544,3312.0,9376.0,88.0
MTFP1 (51537),1674.5825424802108,5646.7552,5905.0,8992.0,79.0
MTFR1L (56181),1603.9186281632963,4873.776,4914.0,8554.0,364.0
MTG1 (92170),1739.9242778203648,7280.3456,7745.0,10124.0,243.0
MTG2 (26164),1200.6179607612758,8387.8576,8712.0,10167.0,1767.0
MTHFD1 (4522),2849.695398657233,5232.584,5494.0,9748.0,13.0
MTHFD1L (25902),1969.9728539936268,3799.2064,3654.0,9016.0,36.0
MTHFD2 (10797),1771.704015525948,2001.1648,1530.0,9038.0,16.0
MTHFD2L (441024),1754.5170665763535,5400.9056,5770.0,9171.0,135.0
MTIF2 (4528),2208.6921399116927,4494.2016,4576.0,9051.0,92.0
MTIF3 (219402),1851.2709068983406,2383.7136,1840.0,8555.0,20.0
MTMR11 (10903),1898.8970811013914,4092.728,4236.0,8353.0,70.0
MTMR12 (54545),1865.1727588755102,3088.9488,2934.0,8638.0,3.0
MTMR14 (64419),2016.4073092075523,3263.5536,3002.0,8712.0,6.0
MTMR3 (8897),1680.8197968695865,6387.3616,6724.0,9283.0,672.0
MTMR4 (9110),1892.8581935182654,4874.984,4941.0,9381.0,377.0
MTMR6 (9107),2321.237230755649,3629.6304,3224.0,9862.0,28.0
MTMR9 (66036),2171.574197067471,2953.8496,2602.0,9523.0,4.0
MTO1 (25821),2298.2705507871315,3550.232,3219.0,9307.0,35.0
MTOR (2475),297.9223069604144,10028.6736,10067.0,10501.0,6580.0
MTPAP (55149),542.5966132829747,9515.8712,9605.0,10499.0,6455.0
MTR (4548),2202.9796790594137,4502.2912,4273.0,9483.0,118.0
MTREX (23517),217.01113643585086,10157.8704,10191.0,10526.0,8255.0
MTRF1 (9617),1640.3010798099358,5606.8432,5778.0,8709.0,828.0
MTRF1L (54516),2060.735651793883,6596.5104,7190.0,9925.0,249.0
MTRNR2L1 (100462977),787.521627597194,8246.2336,8416.0,9882.0,2567.0
MTRNR2L10 (100463488),1423.9728679273746,5874.965635738831,,,
MTRNR2L3 (100462983),1595.7024038334966,5874.0816,6081.0,9319.0,916.0
MTRNR2L6 (100463482),1500.165936715686,6058.6768,6327.0,8669.0,791.0
MTRNR2L7 (100288485),1028.929989450081,950.3856,617.0,8636.0,22.0
MTRNR2L8 (100463486),1330.8995202744145,6731.8432,7046.0,9319.0,1184.0
MTRR (4552),1998.8475437784723,2364.756,1739.0,8613.0,5.5
MTSS1 (9788),1820.6638936247177,4745.4464,4683.0,9260.0,346.0
MTURN (222166),1642.4419212695436,5336.56,5577.0,9017.0,143.0
MTX1 (4580),2002.0375569148139,3249.1712,2994.0,8560.0,15.0
MTX2 (10651),2548.7002606074557,3464.4336,2914.0,9509.0,1.0
MTX3 (345778),1766.4139413860719,4714.2608,4844.0,9011.0,69.0
MUC16 (94025),1872.2476023698061,3525.3328,3530.0,8566.0,177.0
MUC20 (200958),2163.3173423833155,5579.4224,5908.0,9374.0,132.0
MUC6 (4588),1873.3892555773934,2886.3072,2599.0,8601.0,41.0
MUL1 (79594),1773.122576434449,3430.3904,3269.0,8776.0,132.0
MUS81 (80198),1374.9894575390713,7319.8176,7618.0,10230.0,719.0
MUSTN1 (389125),1826.1919006599217,4332.3264,4393.0,9577.0,203.0
MVB12A (93343),1983.5952986058628,3983.2016,4052.0,8719.0,62.0
MVB12B (89853),1671.5444154081133,5269.2032,5509.0,8980.0,169.0
MVD (4597),734.4170095615524,9443.9264,9624.0,10460.0,3091.0
MVK (4598),553.4845948890422,9842.9256,10003.0,10536.5,6500.0
MVP (9961),1754.2895529602977,2903.9056,2640.0,8630.0,102.0
MXD1 (4084),1404.326303578722,1401.992,919.0,8714.0,2.0
MXD3 (83463),1870.7048327205719,4084.7824,3969.0,8608.0,180.0
MXRA7 (439921),1340.1595015730068,7428.7552,7747.0,9530.0,862.0
MYADM (91663),1950.3198634543553,4321.7552,4328.0,8698.0,117.0
MYB (4602),1390.063881907812,7527.0192,7744.0,10395.0,1671.0
MYBBP1A (10514),612.9880572434319,9206.6032,9328.0,10419.0,4802.0
MYBL1 (4603),1492.4550902799601,840.9072,226.0,9453.0,1.0
MYBL2 (4605),1226.280220949644,8654.8704,8959.0,10265.0,973.0
MYBPC1 (4604),1644.0851476764385,2783.7568,2624.0,9025.0,46.0
MYBPC3 (4607),1953.294208040382,4344.7264,4262.0,9237.0,98.0
MYBPHL (343263),1449.8856930187678,6734.896,7109.0,9189.0,391.0
MYC (4609),367.36133937750003,10344.4392,10487.0,10560.0,7513.0
MYCBP (26292),1026.7757459328193,7774.784,8044.0,9714.0,1352.0
MYCBPAP (84073),1773.4092323168577,4920.4224,5094.0,9274.0,570.0
MYCL (4610),1538.2300300986963,1860.9344,1446.0,9119.0,40.0
MYCN (4613),2036.6438116767067,2321.528,1730.0,10546.0,8.0
MYCT1 (80177),1645.0977553169046,1799.3584,1287.0,8921.0,1.0
MYD88 (4615),2160.7529145303224,3524.7936,3268.0,9290.0,5.0
MYDGF (56005),1823.4626425033027,4825.3808,4967.0,8940.0,170.0
MYEOV (26579),2057.192403175272,3795.4928,3636.0,9690.0,12.0
MYF5 (4617),1563.7417186023515,5477.8016,5585.0,10353.0,698.0
MYF6 (4618),1706.8338422984777,3146.4336,3049.0,8559.0,7.0
MYH10 (4628),1483.4927705146495,1919.7152,1521.0,9628.0,16.0
MYH11 (4629),2016.2015024869834,4237.3552,4292.0,9308.0,16.0
MYH14 (79784),1768.6486736300496,4413.5328,4501.0,10381.0,31.0
MYH2 (4620),1827.1189987308096,4736.4624,4814.0,8675.0,67.0
MYH3 (4621),1911.4856457364283,4696.8224,4829.0,8811.0,331.0
MYH6 (4624),1910.959098050116,3681.0816,3536.0,9190.0,59.0
MYH7 (4625),1969.0003806539462,4172.3952,4278.0,8453.0,120.0
MYH7B (57644),1939.8972143667027,3923.104,3864.0,9158.0,107.0
MYH8 (4626),1681.0034238010253,2814.1216,2518.0,8524.0,106.0
MYH9 (4627),2809.784150788647,7282.0744,8530.0,10289.0,1.0
MYL12A (10627),2131.815719897008,5605.4224,6107.0,9408.0,48.0
MYL12B (103910),2134.295348887321,3846.344,3744.0,9483.0,48.0
MYL3 (4634),1635.4974212727282,5604.6368,5790.0,9084.0,456.0
MYL4 (4635),1801.883378910764,5368.2048,5509.0,8999.0,352.0
MYL5 (4636),1565.4839074802037,2779.5872,2635.0,8632.0,117.0
MYL6 (4637),2498.7274774495795,3043.8664,2537.0,9509.0,1.0
MYL6B (140465),1570.926954873688,6415.1856,6693.0,9054.0,327.0
MYL7 (58498),1812.095747067042,5028.216,5281.0,9163.0,81.0
MYL9 (10398),1657.9679187889412,6352.3232,6746.0,9218.0,312.0
MYLIP (29116),1915.5293579201145,1521.9272,754.0,9719.0,1.5
MYLK2 (85366),1931.0322516155672,5908.9056,6348.0,9343.0,539.0
MYLPF (29895),1814.407165345312,3610.0832,3460.0,9015.0,19.0
MYMK (389827),1396.6814867942676,2154.2448,1857.0,9189.0,102.0
MYO10 (4651),2189.6332204275673,3349.768,3045.0,9475.0,87.0
MYO15A (51168),1796.436351142921,6017.4368,6373.0,9546.0,415.0
MYO18A (399687),1353.4169907444998,7418.8112,7749.0,9601.0,1058.0
MYO18B (84700),1874.6172715749685,3788.8608,3818.0,8769.0,136.0
MYO19 (80179),1857.0241755216314,3485.4176,3289.0,9046.0,157.0
MYO1A (4640),1952.2458864770765,4871.4256,5056.0,9671.0,234.0
MYO1B (4430),1868.4052503123812,3206.0096,2920.0,8559.0,8.0
MYO1C (4641),1875.1424854278168,3102.1808,2903.0,8748.0,26.0
MYO1D (4642),1856.248551648576,4445.1456,4498.0,8971.0,96.0
MYO1F (4542),1797.1091057798699,4703.288,4735.0,8632.0,74.0
MYO1H (283446),627.5597994511595,8818.2672,8948.0,9836.0,3085.0
MYO3B (140469),1694.1810370644332,5170.4288,5295.0,8616.0,163.0
MYO6 (4646),1967.1788858380876,3289.2048,2994.0,9043.0,27.0
MYO7A (4647),1796.8506100767902,3801.6416,3666.0,8723.0,109.0
MYO7B (4648),1864.2769266710213,4277.0736,4334.0,8789.0,63.0
MYO9A (4649),1560.1393469355262,1861.4384,1486.0,9317.0,12.0
MYO9B (4650),2427.859908932144,4681.6272,4741.0,9645.0,19.0
MYOD1 (4654),1975.8741359296896,2349.0976,1906.0,10205.0,4.0
MYOG (4656),1296.9176266410705,1045.3296,644.0,10069.0,8.0
MYOM3 (127294),1878.9075609867914,3952.5952,3968.0,9219.0,177.0
MYPOP (339344),1897.3984139314925,2598.8704,2226.0,9009.0,7.0
MYRF (745),2023.7997210439169,2875.0,2485.0,10445.0,55.0
MYRIP (25924),1715.029997012088,2381.6624,1938.0,9061.0,6.0
MYSM1 (114803),1901.0677427779287,2984.4288,2691.0,8637.0,68.0
MYT1 (4661),1950.4900741016938,3665.5088,3377.0,9828.0,37.0
MYT1L (23040),1653.7104189235822,6234.6048,6550.0,9437.0,286.0
MZB1 (51237),1916.8603573565624,4420.7168,4583.0,8353.0,18.0
MZF1 (7593),1076.0917788114734,7914.5008,8208.0,9719.0,2454.0
MZT1 (440145),776.586918783494,8724.3168,8832.0,10367.0,2694.0
MZT2A (653784),1627.8901091289915,6421.7072,6797.0,9020.0,523.0
MZT2B (80097),2117.398289311552,4075.1888,3987.0,9340.0,57.0
N4BP2L1 (90634),1841.1350257242727,3191.888,2969.0,8729.0,21.0
N6AMT1 (29104),821.7464290499901,8812.7312,8972.0,10117.0,3731.0
NAA10 (8260),381.2173378092443,10360.07560137457,10544.5,,
NAA11 (84779),1602.96252723128,2139.7632,1738.0,8934.0,25.0
NAA15 (80155),315.1301792706936,9864.8992,9914.0,10431.0,7447.0
NAA16 (79612),1712.6250320442637,3852.496,3776.0,8656.0,166.0
NAA20 (51126),543.6539086776742,9043.7744,9155.0,10190.0,5052.0
NAA25 (80018),422.90322762226975,9231.8416,9293.0,10326.0,5271.0
NAA30 (122830),1648.7423493385995,6957.9792,7409.0,9603.0,258.0
NAA35 (60560),561.3446729106175,9235.1776,9316.0,10330.0,3290.0
NAA38 (84316),1911.9116429777414,2999.0752,2645.0,8634.0,52.0
NAA40 (79829),1599.7321492113963,7125.0768,7626.0,9396.0,87.0
NAA50 (80218),311.5606901860868,9996.5208,10055.0,10537.0,7241.0
NAAA (27163),1827.4560354499815,4004.2672,3975.0,8929.0,26.0
NAALADL1 (10004),1834.1418297827936,5489.8128,5765.0,9233.0,144.0
NAB2 (4665),1854.7341920236277,3790.8256,3666.0,8640.0,106.0
NABP2 (79035),2134.6733598987785,4812.552,4994.0,9782.0,84.0
